tanu,arrival_time_w1,w1_total_flow_first10s,h_step1,h_step2,h_step3,h_step4,h_step5,h_step6,h_step7,h_step8,h_step9,h_step10,v_step1,v_step2,v_step3,v_step4,v_step5,v_step6,v_step7,v_step8,v_step9,v_step10,f_step1,f_step2,f_step3,f_step4,f_step5,f_step6,f_step7,f_step8,f_step9,f_step10,arrival_time_w2,interval_w1_w2,w2_max_h,w2_max_v,w2_max_q,w2_total_flow
0.700000,8.185000,115.125200,0.759300,0.995100,1.111000,1.211000,1.174000,1.144000,1.085000,1.068000,1.055000,1.041000,4.435000,3.699000,2.802000,1.912000,1.058000,0.333900,0.058820,0.103300,0.070490,0.038910,26.940000,29.450000,24.910000,18.520000,9.938000,3.055000,0.510400,0.882800,0.595000,0.324000,,,0.000000,0.000000,0.000000,0.000000
0.500000,6.820000,643.170000,1.495000,2.024000,2.004000,2.067000,1.947000,1.782000,1.725000,1.679000,1.574000,1.479000,7.819000,6.658000,5.597000,5.006000,4.407000,3.662000,3.360000,3.027000,2.662000,2.366000,93.500000,107.800000,89.710000,82.750000,68.660000,52.200000,46.360000,40.670000,33.520000,28.000000,21.080000,14.260000,0.785900,6.046000,43.230000,580.670000
0.522200,7.468000,557.060000,1.839000,2.043000,1.845000,1.968000,1.809000,1.774000,1.680000,1.676000,1.555000,1.528000,6.971000,5.775000,4.902000,4.407000,3.761000,3.141000,2.862000,2.523000,2.062000,1.749000,102.600000,94.400000,72.350000,69.390000,54.420000,44.580000,38.460000,33.820000,25.660000,21.380000,21.720000,14.252000,0.673900,5.656000,36.340000,478.830000
0.544400,7.223000,510.010000,1.573000,1.841000,1.782000,1.821000,1.841000,1.866000,1.752000,1.666000,1.553000,1.487000,6.875000,5.848000,4.886000,4.322000,3.705000,3.135000,2.691000,2.104000,1.674000,1.413000,86.500000,86.140000,69.650000,62.980000,54.560000,46.800000,37.730000,28.030000,20.800000,16.820000,22.500000,15.277000,0.587000,5.177000,27.220000,356.440000
0.566700,6.817000,465.760000,1.046000,1.690000,1.712000,1.757000,1.816000,1.800000,1.699000,1.612000,1.497000,1.472000,7.271000,6.042000,5.068000,4.431000,3.648000,2.950000,2.552000,2.040000,1.593000,1.357000,60.860000,81.700000,69.400000,62.280000,52.990000,42.490000,34.690000,26.300000,19.070000,15.980000,24.180000,17.363000,0.461700,4.634000,19.610000,245.970000
0.588900,7.580000,372.139000,1.397000,1.645000,1.702000,1.748000,1.696000,1.659000,1.658000,1.534000,1.428000,1.359000,6.292000,4.986000,4.299000,3.545000,2.933000,2.230000,1.714000,1.267000,0.937200,0.898600,70.300000,65.600000,58.510000,49.570000,39.800000,29.600000,22.730000,15.550000,10.710000,9.769000,24.910000,17.330000,0.404600,4.172000,13.660000,163.960000
0.611100,7.266000,331.099000,1.129000,1.449000,1.541000,1.688000,1.660000,1.576000,1.503000,1.424000,1.355000,1.309000,6.390000,5.137000,4.308000,3.721000,2.934000,2.073000,1.387000,0.984000,0.838600,0.805700,57.730000,59.540000,53.090000,50.230000,38.960000,26.130000,16.680000,11.210000,9.090000,8.439000,27.540000,20.274000,0.351700,3.300000,8.460000,88.809000
0.633300,7.899000,257.683000,1.226000,1.391000,1.523000,1.556000,1.501000,1.475000,1.416000,1.369000,1.300000,1.252000,5.541000,4.671000,3.671000,2.953000,2.276000,1.502000,0.915700,0.541400,0.444400,0.389600,54.350000,51.990000,44.710000,36.770000,27.320000,17.720000,10.370000,5.929000,4.621000,3.903000,30.150000,22.251000,0.284300,2.458000,3.109000,30.116000
0.655600,7.416000,214.692800,0.836000,1.185000,1.408000,1.418000,1.413000,1.385000,1.348000,1.261000,1.229000,1.195000,5.741000,4.751000,3.941000,3.141000,2.223000,1.345000,0.649500,0.195600,0.081070,0.147300,38.400000,45.030000,44.390000,35.640000,25.140000,14.910000,7.004000,1.974000,0.796800,1.408000,,,0.000000,0.000000,0.000000,0.000000
0.677800,8.074000,161.324000,0.972000,1.208000,1.289000,1.295000,1.284000,1.292000,1.238000,1.187000,1.169000,1.156000,5.077000,4.019000,3.076000,2.170000,1.379000,0.741900,0.267600,0.115400,0.126500,0.222000,39.480000,38.820000,31.720000,22.480000,14.170000,7.670000,2.651000,1.096000,1.184000,2.053000,,,0.000000,0.000000,0.000000,0.000000
0.700000,7.733000,131.450000,0.713300,0.978300,1.148000,1.181000,1.159000,1.142000,1.094000,1.059000,1.061000,1.030000,5.099000,4.152000,3.092000,2.184000,1.388000,0.619500,0.089120,0.034540,0.052600,0.089880,29.100000,32.500000,28.410000,20.640000,12.880000,5.660000,0.780200,0.292800,0.446600,0.740400,,,0.000000,0.000000,0.000000,0.000000
0.500000,6.744000,688.450000,1.510000,2.124000,2.160000,1.954000,2.134000,1.932000,1.870000,1.864000,1.728000,1.564000,8.102000,6.788000,5.855000,5.029000,4.555000,3.966000,3.283000,2.877000,2.553000,2.317000,97.890000,115.400000,101.200000,78.620000,77.780000,61.280000,49.120000,42.890000,35.290000,28.980000,19.880000,13.136000,1.017000,6.249000,57.950000,721.460000
0.522200,7.341000,588.160000,1.845000,2.076000,1.905000,1.857000,1.925000,1.906000,1.858000,1.708000,1.635000,1.662000,7.173000,5.888000,5.009000,4.560000,4.017000,3.303000,2.858000,2.484000,2.049000,1.875000,105.900000,97.800000,76.330000,67.760000,61.860000,50.350000,42.490000,33.930000,26.810000,24.930000,21.620000,14.279000,0.857800,6.031000,44.690000,532.010000
0.544400,7.042000,535.690000,1.417000,1.828000,1.833000,1.825000,1.952000,1.885000,1.812000,1.695000,1.596000,1.517000,7.350000,6.070000,5.173000,4.453000,4.064000,3.195000,2.602000,2.199000,1.894000,1.598000,83.290000,88.760000,75.850000,65.030000,63.460000,48.190000,37.720000,29.810000,24.190000,19.390000,22.230000,15.188000,0.655100,5.357000,31.460000,419.300000
0.566700,6.721000,490.460000,0.968800,1.676000,1.821000,1.902000,1.958000,1.808000,1.831000,1.824000,1.689000,1.684000,7.193000,6.229000,5.203000,4.473000,3.877000,3.124000,2.495000,1.860000,1.563000,1.232000,55.750000,83.520000,75.820000,68.050000,60.730000,45.190000,36.550000,27.140000,21.110000,16.600000,22.970000,16.249000,0.552300,5.071000,24.100000,315.570000
0.588900,7.427000,396.560000,1.341000,1.664000,1.653000,1.899000,1.775000,1.662000,1.582000,1.585000,1.511000,1.449000,6.435000,5.307000,4.591000,3.714000,3.051000,2.307000,1.706000,1.367000,1.140000,1.125000,69.010000,70.650000,60.710000,56.410000,43.320000,30.690000,21.600000,17.340000,13.790000,13.040000,24.660000,17.233000,0.497200,4.514000,19.110000,250.030000
0.611100,6.960000,367.240000,0.952600,1.439000,1.549000,1.680000,1.749000,1.664000,1.594000,1.602000,1.546000,1.444000,6.832000,5.573000,4.678000,3.903000,3.252000,2.470000,1.797000,1.294000,0.981900,0.912900,52.070000,64.170000,57.970000,52.440000,45.510000,32.890000,22.920000,16.580000,12.140000,10.550000,26.500000,19.540000,0.361000,3.646000,11.500000,109.530000
0.633300,7.807000,265.270000,1.196000,1.405000,1.610000,1.684000,1.666000,1.562000,1.475000,1.412000,1.352000,1.302000,5.496000,4.417000,3.795000,2.864000,2.302000,1.500000,0.921500,0.604400,0.450700,0.343500,52.570000,49.640000,48.880000,38.590000,30.690000,18.750000,10.870000,6.828000,4.874000,3.578000,29.200000,21.393000,0.265900,2.748000,5.081000,46.878000
0.655600,7.497000,225.712400,0.911300,1.237000,1.385000,1.516000,1.492000,1.560000,1.525000,1.415000,1.388000,1.342000,5.793000,4.570000,3.768000,2.978000,2.168000,1.536000,0.773700,0.313400,0.139600,0.074920,42.230000,45.230000,41.760000,36.120000,25.870000,19.160000,9.440000,3.548000,1.550000,0.804400,36.000000,28.503000,0.109400,2.011000,2.200000,6.307000
0.677800,8.201000,163.566300,1.028000,1.217000,1.352000,1.438000,1.422000,1.388000,1.319000,1.299000,1.264000,1.256000,4.948000,3.746000,3.000000,2.300000,1.312000,0.680900,0.190600,0.091520,0.116700,0.089070,40.680000,36.460000,32.450000,26.460000,14.920000,7.558000,2.012000,0.951000,1.180000,0.895300,,,0.000000,0.000000,0.000000,0.000000
0.700000,8.101000,126.729400,0.842700,1.056000,1.184000,1.219000,1.252000,1.217000,1.185000,1.155000,1.123000,1.106000,4.795000,3.936000,2.891000,1.901000,0.949900,0.280700,0.056690,0.071310,0.103200,0.100300,32.330000,33.240000,27.370000,18.530000,9.515000,2.733000,0.537600,0.658800,0.927600,0.887400,,,0.000000,0.000000,0.000000,0.000000
0.500000,6.515000,700.370000,1.274000,2.024000,2.225000,2.076000,2.096000,1.953000,1.902000,1.750000,1.704000,1.611000,8.567000,7.217000,5.879000,5.251000,4.606000,4.081000,3.467000,2.999000,2.738000,2.417000,87.320000,116.900000,104.700000,87.240000,77.240000,63.770000,52.760000,41.980000,37.320000,31.140000,19.680000,13.165000,0.958600,6.364000,57.810000,730.990000
0.522200,7.096000,617.400000,1.664000,2.239000,1.972000,2.084000,2.092000,1.931000,1.891000,1.813000,1.688000,1.568000,7.401000,6.273000,5.284000,4.652000,4.002000,3.456000,2.762000,2.425000,2.027000,1.666000,98.540000,112.300000,83.370000,77.560000,66.990000,53.400000,41.780000,35.180000,27.380000,20.900000,21.280000,14.184000,0.750600,5.827000,42.230000,597.060000
0.544400,6.658000,573.060000,1.093000,2.065000,1.928000,1.986000,2.020000,1.876000,1.885000,1.757000,1.640000,1.579000,7.699000,6.538000,5.413000,4.818000,4.089000,3.416000,2.951000,2.288000,1.876000,1.508000,67.300000,108.000000,83.500000,76.560000,66.100000,51.280000,44.500000,32.150000,24.620000,19.050000,21.920000,15.262000,0.807300,5.480000,40.000000,459.270000
0.566700,7.460000,483.350000,1.640000,1.951000,1.805000,1.956000,1.934000,1.827000,1.736000,1.698000,1.588000,1.494000,6.630000,5.628000,4.668000,4.080000,3.270000,2.666000,2.126000,1.758000,1.500000,1.278000,86.980000,87.860000,67.400000,63.840000,50.580000,38.960000,29.520000,23.880000,19.050000,15.280000,22.690000,15.230000,0.600400,5.240000,30.350000,373.070000
0.588900,7.100000,431.460000,1.207000,1.774000,1.752000,1.890000,1.892000,1.747000,1.792000,1.710000,1.674000,1.631000,6.836000,5.759000,4.512000,3.986000,3.217000,2.359000,1.810000,1.549000,1.269000,1.107000,66.010000,81.730000,63.250000,60.250000,48.670000,32.970000,25.950000,21.190000,16.990000,14.450000,24.320000,17.220000,0.525800,4.712000,19.740000,232.829000
0.611100,7.729000,335.881000,1.438000,1.609000,1.619000,1.727000,1.748000,1.702000,1.555000,1.560000,1.484000,1.458000,6.025000,4.674000,4.147000,3.373000,2.541000,1.841000,1.260000,0.947700,0.807500,0.719700,69.320000,60.150000,53.720000,46.600000,35.530000,25.070000,15.680000,11.830000,9.589000,8.392000,25.980000,18.251000,0.473700,3.663000,13.020000,140.924000
0.633300,7.284000,295.804000,1.028000,1.402000,1.599000,1.681000,1.582000,1.560000,1.579000,1.506000,1.458000,1.414000,6.339000,4.951000,4.154000,3.368000,2.350000,1.731000,1.305000,0.816700,0.597400,0.449900,52.140000,55.540000,53.130000,45.290000,29.730000,21.600000,16.480000,9.838000,6.968000,5.088000,27.750000,20.466000,0.309100,2.990000,6.597000,63.646000
0.655600,8.013000,225.418000,1.230000,1.448000,1.551000,1.572000,1.618000,1.578000,1.491000,1.370000,1.286000,1.292000,5.393000,4.139000,3.237000,2.484000,1.659000,1.129000,0.648900,0.419600,0.289600,0.184400,53.090000,47.950000,40.160000,31.250000,21.480000,14.260000,7.742000,4.600000,2.979000,1.907000,31.710000,23.697000,0.189700,2.235000,3.662000,19.534600
0.677800,8.063000,176.258000,1.030000,1.334000,1.471000,1.471000,1.428000,1.395000,1.379000,1.335000,1.331000,1.300000,5.118000,4.017000,3.176000,2.288000,1.387000,0.539300,0.086600,0.069070,0.150800,0.168400,42.180000,42.860000,37.370000,26.930000,15.850000,6.018000,0.955400,0.737600,1.605000,1.752000,,,0.000000,0.000000,0.000000,0.000000
0.700000,8.120000,138.395100,0.874400,1.181000,1.290000,1.359000,1.358000,1.275000,1.237000,1.206000,1.212000,1.193000,4.957000,3.879000,2.873000,1.853000,1.052000,0.310600,0.075040,0.068010,0.057150,0.076810,34.680000,36.650000,29.640000,20.140000,11.430000,3.169000,0.742600,0.656100,0.554300,0.733100,,,0.000000,0.000000,0.000000,0.000000
0.500000,6.834000,716.710000,1.470000,2.395000,2.138000,2.134000,2.048000,2.042000,2.005000,1.977000,1.820000,1.763000,7.843000,6.852000,5.956000,5.128000,4.472000,3.729000,3.159000,2.952000,2.665000,2.369000,92.210000,131.300000,101.900000,87.560000,73.270000,60.910000,50.670000,46.680000,38.810000,33.400000,19.990000,13.156000,1.048000,6.758000,63.160000,785.600000
0.522200,6.434000,666.080000,1.050000,2.101000,2.101000,2.139000,2.153000,2.013000,1.950000,1.954000,1.739000,1.677000,8.118000,7.008000,5.948000,5.234000,4.550000,3.697000,3.293000,2.779000,2.246000,1.982000,68.170000,117.800000,99.970000,89.580000,78.360000,59.560000,51.360000,43.440000,31.250000,26.590000,20.680000,14.246000,0.788100,6.244000,43.730000,631.100000
0.544400,7.110000,573.600000,1.503000,1.985000,1.880000,2.045000,2.051000,1.967000,1.855000,1.807000,1.743000,1.669000,7.253000,6.070000,5.414000,4.643000,3.819000,3.144000,2.701000,2.248000,1.890000,1.611000,87.220000,96.390000,81.450000,75.970000,62.670000,49.460000,40.080000,32.490000,26.360000,21.510000,21.380000,14.270000,0.739900,5.474000,36.520000,469.240000
0.566700,6.733000,520.310000,1.047000,1.880000,1.897000,1.974000,1.949000,1.924000,1.843000,1.750000,1.631000,1.536000,7.442000,6.250000,5.236000,4.520000,3.907000,3.225000,2.459000,2.039000,1.627000,1.348000,62.310000,94.010000,79.450000,71.380000,60.920000,49.650000,36.250000,28.550000,21.230000,16.560000,21.930000,15.197000,0.677000,5.250000,32.610000,373.520000
0.588900,7.280000,442.260000,1.375000,1.871000,1.826000,1.884000,1.893000,1.706000,1.690000,1.665000,1.559000,1.589000,6.685000,5.471000,4.647000,3.963000,3.179000,2.384000,1.843000,1.591000,1.436000,1.141000,73.520000,81.910000,67.870000,59.720000,48.150000,32.540000,24.920000,21.200000,17.920000,14.510000,23.460000,16.180000,0.593500,5.151000,23.730000,273.673000
0.611100,7.788000,352.074000,1.487000,1.767000,1.723000,1.775000,1.750000,1.690000,1.675000,1.568000,1.433000,1.336000,5.929000,5.037000,4.041000,3.332000,2.618000,1.888000,1.388000,0.962900,0.691300,0.610100,70.550000,71.200000,55.700000,47.320000,36.650000,25.530000,18.600000,12.080000,7.924000,6.520000,25.070000,17.282000,0.459300,4.520000,16.250000,181.879000
0.633300,7.475000,316.780000,1.142000,1.593000,1.732000,1.778000,1.694000,1.661000,1.653000,1.574000,1.496000,1.452000,6.102000,5.038000,4.161000,3.271000,2.387000,1.645000,1.226000,0.864800,0.576300,0.381800,55.750000,64.190000,57.640000,46.530000,32.360000,21.870000,16.220000,10.890000,6.896000,4.434000,26.840000,19.365000,0.344400,3.824000,9.814000,91.344000
0.655600,7.193000,263.258000,0.882900,1.233000,1.493000,1.665000,1.782000,1.711000,1.625000,1.558000,1.485000,1.398000,6.097000,5.062000,4.123000,3.342000,2.265000,1.485000,0.904900,0.430300,0.263800,0.325500,43.070000,49.930000,49.230000,44.510000,32.290000,20.330000,11.760000,5.363000,3.134000,3.641000,30.820000,23.627000,0.257800,2.328000,4.337000,32.525000
0.677800,8.115000,184.051000,1.081000,1.277000,1.612000,1.597000,1.562000,1.429000,1.409000,1.325000,1.322000,1.313000,5.050000,3.968000,3.205000,2.257000,1.251000,0.559600,0.264300,0.181800,0.155100,0.104500,43.670000,40.540000,41.340000,28.820000,15.640000,6.398000,2.979000,1.926000,1.640000,1.098000,,,0.000000,0.000000,0.000000,0.000000
0.700000,7.640000,155.326700,0.809100,1.071000,1.277000,1.340000,1.398000,1.353000,1.336000,1.308000,1.289000,1.293000,5.307000,4.328000,3.323000,2.368000,1.448000,0.532700,0.082550,0.051290,0.064190,0.053050,34.350000,37.080000,33.930000,25.380000,16.190000,5.767000,0.882600,0.536700,0.661800,0.548600,,,0.000000,0.000000,0.000000,0.000000
0.500000,6.609000,757.490000,1.406000,2.242000,2.372000,2.189000,2.217000,2.176000,2.015000,2.099000,1.833000,1.698000,8.451000,7.183000,6.030000,5.293000,4.624000,3.978000,3.374000,3.041000,2.633000,2.295000,95.080000,128.800000,114.400000,92.700000,82.020000,69.260000,54.400000,51.060000,38.600000,31.170000,19.730000,13.121000,1.113000,6.259000,66.970000,892.020000
0.522200,7.012000,674.700000,1.668000,2.298000,2.136000,2.160000,2.234000,2.136000,2.067000,1.962000,1.849000,1.729000,7.700000,6.484000,5.456000,4.757000,3.993000,3.366000,2.930000,2.485000,2.212000,2.034000,102.800000,119.200000,93.260000,82.210000,71.370000,57.540000,48.460000,39.010000,32.720000,28.130000,20.160000,13.148000,0.993200,5.980000,55.810000,723.550000
0.544400,6.648000,617.570000,1.199000,2.087000,2.110000,1.987000,2.088000,2.016000,1.974000,2.014000,1.934000,1.796000,7.910000,6.627000,5.455000,4.873000,4.092000,3.513000,2.767000,2.435000,1.974000,1.601000,75.860000,110.700000,92.080000,77.450000,68.350000,56.660000,43.700000,39.230000,30.540000,23.000000,20.790000,14.142000,0.789500,5.379000,42.150000,526.310000
0.566700,7.266000,515.370000,1.548000,2.025000,1.876000,1.912000,1.956000,1.967000,1.911000,1.924000,1.752000,1.762000,7.182000,5.928000,4.716000,4.196000,3.343000,2.837000,2.242000,1.762000,1.413000,1.224000,88.960000,96.050000,70.770000,64.180000,52.310000,44.640000,34.280000,27.120000,19.810000,17.250000,22.510000,15.244000,0.675300,5.224000,31.830000,417.170000
0.588900,6.872000,461.360000,1.070000,1.850000,1.842000,1.825000,2.013000,1.948000,1.814000,1.707000,1.688000,1.580000,7.250000,6.058000,4.962000,4.186000,3.420000,2.707000,2.047000,1.561000,1.203000,0.859800,62.090000,89.650000,73.120000,61.100000,55.080000,42.190000,29.690000,21.320000,16.250000,10.870000,23.110000,16.238000,0.669300,4.624000,23.680000,294.050000
0.611100,7.492000,370.354000,1.418000,1.601000,1.745000,1.811000,1.744000,1.712000,1.645000,1.598000,1.533000,1.599000,6.327000,5.211000,4.370000,3.615000,2.619000,1.930000,1.475000,1.183000,0.973000,0.704100,71.760000,66.760000,61.010000,52.370000,36.550000,26.440000,19.410000,15.120000,11.930000,9.004000,24.690000,17.198000,0.451000,3.981000,14.510000,156.515000
0.633300,7.143000,322.748000,0.954900,1.448000,1.606000,1.714000,1.774000,1.726000,1.707000,1.602000,1.549000,1.470000,6.404000,5.542000,4.466000,3.525000,2.696000,1.840000,1.369000,0.931400,0.480600,0.312200,48.920000,64.180000,57.380000,48.330000,38.260000,25.410000,18.700000,11.940000,5.957000,3.671000,27.380000,20.237000,0.310400,3.224000,8.853000,71.732000
0.655600,7.699000,253.424000,1.113000,1.494000,1.581000,1.664000,1.741000,1.606000,1.540000,1.487000,1.452000,1.380000,5.828000,4.702000,3.731000,2.865000,2.014000,1.233000,0.674400,0.275100,0.151700,0.250800,51.910000,56.190000,47.190000,38.130000,28.050000,15.840000,8.310000,3.274000,1.762000,2.768000,32.000000,24.301000,0.213300,2.507000,5.324000,25.495600
0.677800,8.175000,189.534900,1.158000,1.425000,1.458000,1.523000,1.454000,1.429000,1.365000,1.289000,1.268000,1.243000,5.193000,4.033000,3.226000,2.321000,1.340000,0.653900,0.266400,0.162800,0.091470,0.097180,48.100000,45.980000,37.620000,28.290000,15.590000,7.473000,2.909000,1.679000,0.927600,0.966300,,,0.000000,0.000000,0.000000,0.000000
0.700000,8.019000,147.337600,0.859200,1.265000,1.394000,1.354000,1.280000,1.304000,1.253000,1.219000,1.215000,1.191000,4.938000,4.125000,2.993000,1.991000,1.076000,0.288400,0.061570,0.075700,0.054770,0.082970,33.940000,41.730000,33.390000,21.570000,11.020000,3.009000,0.617000,0.738400,0.532400,0.790800,,,0.000000,0.000000,0.000000,0.000000
0.500000,6.439000,781.810000,1.197000,2.161000,2.447000,2.285000,2.288000,2.282000,2.140000,1.870000,1.821000,1.784000,8.512000,7.482000,6.209000,5.463000,4.929000,4.169000,3.651000,3.068000,2.712000,2.471000,81.500000,129.400000,121.600000,99.850000,90.210000,76.090000,62.490000,45.910000,39.500000,35.260000,19.580000,13.141000,1.049000,6.562000,60.590000,870.540000
0.522200,7.084000,673.970000,1.803000,2.390000,2.150000,2.185000,2.075000,1.997000,1.942000,1.955000,1.825000,1.720000,7.615000,6.437000,5.345000,4.678000,4.143000,3.504000,2.939000,2.515000,2.164000,1.886000,109.900000,123.100000,91.950000,81.750000,68.770000,55.970000,45.660000,39.330000,31.590000,25.950000,20.260000,13.176000,0.975100,6.031000,57.060000,723.970000
0.544400,6.647000,636.810000,1.180000,2.113000,2.198000,2.040000,2.106000,2.005000,1.937000,1.931000,1.861000,1.873000,8.053000,6.985000,5.522000,4.818000,4.229000,3.560000,2.999000,2.395000,1.957000,1.739000,76.040000,118.000000,97.100000,78.640000,71.270000,57.110000,46.460000,37.000000,29.130000,26.060000,20.860000,14.213000,0.797800,5.702000,42.290000,527.380000
